,country,continent,census,year,size_category,area_of_holdings,number_of_holdings
1279,Brazil,South America,1970,1970,2 and under 5 hectares,3003495.0,914835.0
1280,Brazil,South America,1970,1970,5 and under 10 hectares,5186364.0,719387.0
1281,Brazil,South America,1970,1970,10 and under 20 hectares,10742832.0,768448.0
1282,Brazil,South America,1970,1970,20 and under 50 hectares,25424849.0,824090.0
1283,Brazil,South America,1970,1970,50 and under 100 hectares,23902023.0,341854.0
1284,Brazil,South America,1970,1970,100 and under 200 hectares,29700402.0,215329.0
1285,Brazil,South America,1970,1970,200 and under 500 hectares,45958057.0,151514.0
1286,Brazil,South America,1970,1970,500 and under 1000 hectares,33084216.0,47903.0
1287,Brazil,South America,1970,1970,1000 and under 2000 hectares,29270712.0,21492.0
1288,Brazil,South America,1970,1970,2000 hectares and over,86978879.0,15382.0
1289,Hungary,Europe,1970,1972,Under 0.2 hectares,30600.0,245233.0
1290,Hungary,Europe,1970,1972,0.2 and under 0.5 hectares,85680.0,264195.0
1291,Hungary,Europe,1970,1972,0.5 and under 1 hectare,120232.0,180686.0
1292,Hungary,Europe,1970,1972,1 and under 2 hectares,63874.0,47908.0
1293,Hungary,Europe,1970,1972,2 and under 3 hectares,28230.0,11549.0
1294,Hungary,Europe,1970,1972,3 and under 4 hectares,18213.0,5274.0
1295,Hungary,Europe,1970,1972,4 and under 5 hectares,13923.0,3133.0
1296,Hungary,Europe,1970,1972,5 and under 10 hectares,17709.0,2813.0
1297,Hungary,Europe,1970,1972,10 and under 20 hectares,2036.0,162.0
1298,Hungary,Europe,1970,1972,20 and under 50 hectares,2587.0,65.0
1299,Hungary,Europe,1970,1972,50 and under 100 hectares,4874.0,67.0
1300,Hungary,Europe,1970,1972,100 and under 200 hectares,12869.0,85.0
1301,Hungary,Europe,1970,1972,200 and under 500 hectares,46687.0,131.0
1302,Hungary,Europe,1970,1972,500 and under 1000 hectares,251007.0,323.0
1303,Hungary,Europe,1970,1972,1000 and under 2500 hectares,2245801.0,1288.0
1304,Hungary,Europe,1970,1972,2500 hectares and over,4531781.0,1068.0
1305,Hungary,Europe,1970,1972,Holdings without Land,0.0,38912.0
1306,Gabon,Africa,1970,1974,Under 0.25 hectares,1665.0,9842.0
1307,Gabon,Africa,1970,1974,0.25 and under 0.50 hectares,6966.0,18861.0
1308,Gabon,Africa,1970,1974,0.50 and under 0.75 hectares,6831.0,10848.0
1309,Gabon,Africa,1970,1974,0.75 and under 1 hectare,7524.0,8737.0
1310,Gabon,Africa,1970,1974,1 and under 2 hectares,17903.0,12750.0
1311,Gabon,Africa,1970,1974,2 and under 3 hectares,12741.0,5466.0
1312,Gabon,Africa,1970,1974,3 hectares and over,19108.0,4570.0
1313,Pakistan,Asia,1970,1972,Under 0.4 hectares,31217.0,156462.0
1314,Pakistan,Asia,1970,1972,0.4 and under 1.0 hectare,236441.0,364155.0
1315,Pakistan,Asia,1970,1972,1.0 and under 2.0 hectares,769454.0,538421.0
1316,Pakistan,Asia,1970,1972,2.0 and under 3.0 hectares,1387700.0,579924.0
1317,Pakistan,Asia,1970,1972,3.0 and under 5.1 hectares,3605215.0,920848.0
1318,Pakistan,Asia,1970,1972,5.1 and under 10.1 hectares,5285665.0,793928.0
1319,Pakistan,Asia,1970,1972,10.1 and under 20.2 hectares,3729324.0,289146.0
1320,Pakistan,Asia,1970,1972,20.2 and under 60.7 hectares,2995554.0,102641.0
1321,Pakistan,Asia,1970,1972,60.7 hectares and over,1813741.0,16163.0
1322,Pakistan,Asia,1970,1972,Government holdings,59089.0,252.0
1323,Philippines,Asia,1970,1971,Under 1 hectare,162196.0,319363.0
1324,Philippines,Asia,1970,1971,1 and under 3 hectares,1887663.0,1117581.0
1325,Philippines,Asia,1970,1971,3 and under 5 hectares,2013269.0,558347.0
1326,Philippines,Asia,1970,1971,5 and under 10 hectares,1553496.0,243847.0
1327,Philippines,Asia,1970,1971,10 and under 25 hectares,1412100.0,101130.0
1328,Philippines,Asia,1970,1971,25 and under 50 hectares,284534.0,8641.0
1329,Philippines,Asia,1970,1971,50 hectares and over,1180477.0,5560.0
1330,Algeria,Africa,1970,1973,Under 1 hectare,63072.0,161667.0
1331,Algeria,Africa,1970,1973,1 and under 2 hectares,144236.0,108448.0
1332,Algeria,Africa,1970,1973,2 and under 3 hectares,175144.0,76713.0
1333,Algeria,Africa,1970,1973,3 and under 4 hectares,185979.0,56747.0
1334,Algeria,Africa,1970,1973,4 and under 5 hectares,198980.0,46817.0
1335,Algeria,Africa,1970,1973,5 and under 10 hectares,873459.0,128496.0
1336,Algeria,Africa,1970,1973,10 and under 20 hectares,1200624.0,89312.0
1337,Algeria,Africa,1970,1973,20 and under 50 hectares,1418879.0,49216.0
1338,Algeria,Africa,1970,1973,50 and under 100 hectares,654794.0,10007.0
1339,Algeria,Africa,1970,1973,100 and under 200 hectares,346353.0,2637.0
1340,Algeria,Africa,1970,1973,200 hectares and over,282625.0,802.0
1341,Algeria,Africa,1970,1973,Nomadic holdings,169596.0,15961.0
1342,Algeria,Africa,1970,1973,Holdings without Land,0.0,168683.0
1343,Sierra Leone,Africa,1970,1970,0.04 and under 0.2 hectares,2251.0,23887.0
1344,Sierra Leone,Africa,1970,1970,0.2 and under 0.4 hectares,4843.0,15609.0
1345,Sierra Leone,Africa,1970,1970,0.4 and under 1.2 hectares,55520.0,71712.0
1346,Sierra Leone,Africa,1970,1970,1.2 and under 2.0 hectares,98444.0,63428.0
1347,Sierra Leone,Africa,1970,1970,2.0 and under 2.8 hectares,98745.0,41300.0
1348,Sierra Leone,Africa,1970,1970,2.8 and under 4.1 hectares,104664.0,31647.0
1349,Sierra Leone,Africa,1970,1970,4.1 and under 6.1 hectares,92124.0,19087.0
1350,Sierra Leone,Africa,1970,1970,6.1 and under 20.2 hectares,63981.0,8457.0
1351,Democratic Republic of the Congo,Africa,1970,1970,Under 0.25 hectares,15832.0,85814.0
1352,Democratic Republic of the Congo,Africa,1970,1970,0.25 and under 0.50 hectares,72744.0,192633.0
1353,Democratic Republic of the Congo,Africa,1970,1970,0.50 and under 0.75 hectares,195964.0,311213.0
1354,Democratic Republic of the Congo,Africa,1970,1970,0.75 and under 1.00 hectare,400467.0,463024.0
1355,Democratic Republic of the Congo,Africa,1970,1970,1.00 and under 1.50 hectares,746384.0,575946.0
1356,Democratic Republic of the Congo,Africa,1970,1970,1.50 and under 2.00 hectares,702473.0,398110.0
1357,Democratic Republic of the Congo,Africa,1970,1970,2.00 and under 3.00 hectares,804658.0,317320.0
1358,Democratic Republic of the Congo,Africa,1970,1970,3.00 and under 4.00 hectares,413936.0,117769.0
1359,Democratic Republic of the Congo,Africa,1970,1970,4.00 and under 5.00 hectares,199160.0,44068.0
1360,Democratic Republic of the Congo,Africa,1970,1970,5.00 hectares and under 10.00 hectares,200192.0,25962.0
1361,Democratic Republic of the Congo,Africa,1970,1970,10.00 and under 30 hectares,70682.0,4804.0
1362,Democratic Republic of the Congo,Africa,1970,1970,30 and under 50 hectares,3165.0,74.0
1363,Democratic Republic of the Congo,Africa,1970,1970,50 and under 100 hectares,10574.0,144.0
1364,Democratic Republic of the Congo,Africa,1970,1970,100 and under 250 hectares,40266.0,272.0
1365,Democratic Republic of the Congo,Africa,1970,1970,250 and under 500 hectares,40131.0,118.0
1366,Democratic Republic of the Congo,Africa,1970,1970,500 and under 1000 hectares,55949.0,82.0
1367,Democratic Republic of the Congo,Africa,1970,1970,1000 and under 2500 hectares,107639.0,71.0
1368,Democratic Republic of the Congo,Africa,1970,1970,2500 and under 5000 hectares,77262.0,23.0
1369,Democratic Republic of the Congo,Africa,1970,1970,5000 and under 10000 hectares,184858.0,19.0
1370,Democratic Republic of the Congo,Africa,1970,1970,10000 hectares and over,1553845.0,36.0
1371,Cameroon,Africa,1970,1970,Under 0.25 hectares,10203.0,75194.0
1372,Cameroon,Africa,1970,1970,0.25 and under 0.50 hectares,40835.0,109837.0
1373,Cameroon,Africa,1970,1970,0.50 and under 0.75 hectares,69859.0,113960.0
1374,Cameroon,Africa,1970,1970,0.75 and under 1 hectare,83120.0,96150.0
1375,Cameroon,Africa,1970,1970,1 and under 2 hectares,405488.0,282330.0
1376,Cameroon,Africa,1970,1970,2 and under 3 hectares,304825.0,125444.0
1377,Cameroon,Africa,1970,1970,3 and under 4 hectares,220557.0,64571.0
1378,Cameroon,Africa,1970,1970,4 and under 5 hectares,113106.0,25776.0
1379,Cameroon,Africa,1970,1970,5 and under 10 hectares,191796.0,29555.0
1380,Cameroon,Africa,1970,1970,10 hectares and over,40769.0,3078.0
1381,Central African Republic,Africa,1970,1970,Under 0.25 hectares,1851.0,12715.0
1382,Central African Republic,Africa,1970,1970,0.25 and under 0.50 hectares,7518.0,19849.0
1383,Central African Republic,Africa,1970,1970,0.50 and under 0.75 hectares,18240.0,29567.0
1384,Central African Republic,Africa,1970,1970,0.75 and under 1 hectare,25201.0,29167.0
1385,Central African Republic,Africa,1970,1970,1 and under 2 hectares,145978.0,100653.0
1386,Central African Republic,Africa,1970,1970,2 and under 3 hectares,125870.0,52007.0
1387,Central African Republic,Africa,1970,1970,3 and under 4 hectares,76555.0,22429.0
1388,Central African Republic,Africa,1970,1970,4 and under 5 hectares,42613.0,9693.0
1389,Central African Republic,Africa,1970,1970,5 and under 10 hectares,43405.0,7151.0
1390,Central African Republic,Africa,1970,1970,10 hectares and over,4234.0,219.0
1391,Chad,Africa,1970,1970,Under 0.25 hectares,1397.0,10527.0
1392,Chad,Africa,1970,1970,0.25 and under 0.50 hectares,6377.0,16950.0
1393,Chad,Africa,1970,1970,0.50 and under 0.75 hectares,14259.0,22759.0
1394,Chad,Africa,1970,1970,0.75 and under 1 hectare,19465.0,22141.0
1395,Chad,Africa,1970,1970,1 and under 2 hectares,132293.0,88450.0
1396,Chad,Africa,1970,1970,2 and under 3 hectares,208534.0,84442.0
1397,Chad,Africa,1970,1970,3 and under 4 hectares,175055.0,50734.0
1398,Chad,Africa,1970,1970,4 and under 5 hectares,136758.0,31082.0
1399,Chad,Africa,1970,1970,5 and under 10 hectares,229100.0,36476.0
1400,Chad,Africa,1970,1970,10 hectares and over,38928.0,2914.0
1401,Republic of the Congo,Africa,1970,1970,Under 0.25 hectares,244.0,1893.0
1402,Republic of the Congo,Africa,1970,1970,0.25 and under 0.50 hectares,3908.0,9797.0
1403,Republic of the Congo,Africa,1970,1970,0.50 and under 0.75 hectares,13216.0,21041.0
1404,Republic of the Congo,Africa,1970,1970,0.75 and under 1 hectare,18063.0,20839.0
1405,Republic of the Congo,Africa,1970,1970,1 and under 2 hectares,91232.0,64552.0
1406,Republic of the Congo,Africa,1970,1970,2 and under 3 hectares,44687.0,18800.0
1407,Republic of the Congo,Africa,1970,1970,3 and under 4 hectares,14164.0,4183.0
1408,Republic of the Congo,Africa,1970,1970,4 and under 5 hectares,7508.0,1733.0
1409,Republic of the Congo,Africa,1970,1970,5 and under 9.99 hectares,3752.0,647.0
1410,Dominican Republic,North America,1970,1971,Under 0.5 hectares,12208.0,49651.0
1411,Dominican Republic,North America,1970,1971,0.5 and under 5.0 hectares,339623.0,185292.0
1412,Dominican Republic,North America,1970,1971,5.0 and under 10.0 hectares,231365.0,33803.0
1413,Dominican Republic,North America,1970,1971,10.0 and under 50.3 hectares,587810.0,28987.0
1414,Dominican Republic,North America,1970,1971,50.3 and under 100.6 hectares,268506.0,3974.0
1415,Dominican Republic,North America,1970,1971,100.6 and under 201.2 hectares,248788.0,1791.0
1416,Dominican Republic,North America,1970,1971,201.2 and under 503.1 hectares,268012.0,884.0
1417,Dominican Republic,North America,1970,1971,503.1 and under 1006.2 hectares,147777.0,222.0
1418,Dominican Republic,North America,1970,1971,1006.2 hectares and over,632185.0,216.0
1419,Panama,North America,1970,1971,Under 0.1 hectares,78.0,6098.0
1420,Panama,North America,1970,1971,0.1 and under 0.2 hectares,357.0,3466.0
1421,Panama,North America,1970,1971,0.2 and under 0.5 hectares,937.0,3647.0
1422,Panama,North America,1970,1971,0.5 and under 1 hectare,3871.0,6821.0
1423,Panama,North America,1970,1971,1 and under 2 hectares,16717.0,14859.0
1424,Panama,North America,1970,1971,2 and under 3 hectares,19488.0,9355.0
1425,Panama,North America,1970,1971,3 and under 4 hectares,17353.0,5653.0
1426,Panama,North America,1970,1971,4 and under 5 hectares,18294.0,4501.0
1427,Panama,North America,1970,1971,5 and under 10 hectares,89971.0,13937.0
1428,Panama,North America,1970,1971,10 and under 20 hectares,182521.0,14179.0
1429,Panama,North America,1970,1971,20 and under 50 hectares,415008.0,14138.0
1430,Panama,North America,1970,1971,50 and under 100 hectares,363439.0,5526.0
1431,Panama,North America,1970,1971,100 and under 200 hectares,252262.0,1920.0
1432,Panama,North America,1970,1971,200 and under 500 hectares,238270.0,853.0
1433,Panama,North America,1970,1971,500 and under 1000 hectares,138360.0,211.0
1434,Panama,North America,1970,1971,1000 and under 2500 hectares,105940.0,75.0
1435,Panama,North America,1970,1971,2500 hectares and over,235196.0,33.0
1436,Belgium,Europe,1970,1970,Under 1 hectare,29119.0,49065.0
1437,Belgium,Europe,1970,1970,1 and under 2 hectares,24459.0,15373.0
1438,Belgium,Europe,1970,1970,2 and under 5 hectares,103714.0,28799.0
1439,Belgium,Europe,1970,1970,5 and under 10 hectares,251881.0,33059.0
1440,Belgium,Europe,1970,1970,10 and under 20 hectares,488619.0,33480.0
1441,Belgium,Europe,1970,1970,20 and under 50 hectares,500439.0,17089.0
1442,Belgium,Europe,1970,1970,50 and under 100 hectares,151897.0,2222.0
1443,Belgium,Europe,1970,1970,100 hectares and over,51439.0,375.0
1444,Belgium,Europe,1970,1970,Holdings without Land,0.0,4543.0
1445,Israel,Asia,1970,1971,0.1 to 1 hectare,5973.0,5079.0
1446,Israel,Asia,1970,1971,1.1 to 2.0 hectares,13684.0,6700.0
1447,Israel,Asia,1970,1971,2.1 to 5.0 hectares,44367.0,12572.0
1448,Israel,Asia,1970,1971,5.1 to 10.0 hectares,18954.0,2507.0
1449,Israel,Asia,1970,1971,10.1 to 30.0 hectares,15738.0,975.0
1450,Israel,Asia,1970,1971,30.1 to 50.0 hectares,21933.0,348.0
1451,Israel,Asia,1970,1971,50.1 to 100.0 hectares,11098.0,81.0
1452,Israel,Asia,1970,1971,101.1 to 200.0 hectares,24032.0,64.0
1453,Israel,Asia,1970,1971,201.0 to 500.0 hectares,86579.0,170.0
1454,Israel,Asia,1970,1971,500.1 to 1000.0 hectares,125897.0,125.0
1455,Israel,Asia,1970,1971,1001.0 hectares and over,63376.0,32.0
1456,Israel,Asia,1970,1971,Holdings without Land,0.0,2900.0
1457,Côte d'Ivoire,Africa,1970,1974,Under 0.5 hectares,5143.0,19419.0
1458,Côte d'Ivoire,Africa,1970,1974,0.5 and under 1 hectare,25184.0,33002.0
1459,Côte d'Ivoire,Africa,1970,1974,1 and under 2 hectares,135052.0,89656.0
1460,Côte d'Ivoire,Africa,1970,1974,2 and under 5 hectares,701128.0,209414.0
1461,Côte d'Ivoire,Africa,1970,1974,5 and under 10 hectares,942058.0,136900.0
1462,Côte d'Ivoire,Africa,1970,1974,10 and under 20 hectares,674050.0,51468.0
1463,Côte d'Ivoire,Africa,1970,1974,20 and under 50 hectares,253176.0,9564.0
1464,Côte d'Ivoire,Africa,1970,1974,50 and under 100 hectares,17700.0,285.0
1465,El Salvador,North America,1970,1971,Under 0.5 hectares,18425.0,61257.0
1466,El Salvador,North America,1970,1971,0.5 and under 1 hectare,51862.0,71207.0
1467,El Salvador,North America,1970,1971,1 and under 2 hectares,81039.0,59063.0
1468,El Salvador,North America,1970,1971,2 and under 3 hectares,61245.0,25357.0
1469,El Salvador,North America,1970,1971,3 and under 4 hectares,34361.0,9905.0
1470,El Salvador,North America,1970,1971,4 and under 5 hectares,36378.0,8152.0
1471,El Salvador,North America,1970,1971,5 and under 10 hectares,110472.0,15598.0
1472,El Salvador,North America,1970,1971,10 and under 20 hectares,126974.0,9164.0
1473,El Salvador,North America,1970,1971,20 and under 50 hectares,215455.0,6986.0
1474,El Salvador,North America,1970,1971,50 and under 100 hectares,154164.0,2238.0
1475,El Salvador,North America,1970,1971,100 and under 200 hectares,152056.0,1103.0
1476,El Salvador,North America,1970,1971,200 and under 500 hectares,190822.0,636.0
1477,El Salvador,North America,1970,1971,500 and under 1000 hectares,95061.0,139.0
1478,El Salvador,North America,1970,1971,1000 and under 2500 hectares,74045.0,48.0
1479,El Salvador,North America,1970,1971,2500 hectares and over,49535.0,15.0
1480,El Salvador,North America,1960,1961,Under 1 hectare,61366.0,107054.0
1481,El Salvador,North America,1960,1961,1 and under 2 hectares,68542.0,48501.0
1482,El Salvador,North America,1960,1961,2 and under 5 hectares,117470.0,37743.0
1483,El Salvador,North America,1960,1961,5 and under 10 hectares,98791.0,14001.0
1484,El Salvador,North America,1960,1961,10 and under 20 hectares,117426.0,8524.0
1485,El Salvador,North America,1960,1961,20 and under 50 hectares,208628.0,6711.0
1486,El Salvador,North America,1960,1961,50 and under 100 hectares,154704.0,2214.0
1487,El Salvador,North America,1960,1961,100 and under 1000 hectares,505582.0,2023.0
1488,El Salvador,North America,1960,1961,1000 hectares and over,248919.0,125.0
1489,Mexico,North America,1970,1970,Under 1.1 hectares,145160.0,255020.0
1490,Mexico,North America,1970,1970,1.1 and under 5.1 hectares,735750.0,266757.0
1491,Mexico,North America,1970,1970,5.1 and under 10.1 hectares,777772.0,101922.0
1492,Mexico,North America,1970,1970,10.1 and under 25.1 hectares,1713801.0,101747.0
1493,Mexico,North America,1970,1970,25.1 and under 50.1 hectares,2267335.0,60469.0
1494,Mexico,North America,1970,1970,50.1 and under 100.1 hectares,3713617.0,49119.0
1495,Mexico,North America,1970,1970,100.1 and under 200.1 hectares,4915740.0,33530.0
1496,Mexico,North America,1970,1970,200.1 and under 500.1 hectares,9148444.0,28036.0
1497,Mexico,North America,1970,1970,500.1 and under 1000.1 hectares,10023306.0,13780.0
1498,Mexico,North America,1970,1970,1000.1 and under 5000.1 hectares,39353859.0,17305.0
1499,Mexico,North America,1970,1970,5000.1 hectares and over,67073407.0,5174.0
1500,Mexico,North America,1970,1970,Holdings without Land,0.0,87157.0
1501,Saint Lucia,North America,1970,1973,Under 0.4 hectares,701.0,4730.0
1502,Saint Lucia,North America,1970,1973,0.4 and under 2.0 hectares,3428.0,3828.0
1503,Saint Lucia,North America,1970,1973,2.0 and under 4.0 hectares,2860.0,1082.0
1504,Saint Lucia,North America,1970,1973,4.0 and under 10.1 hectares,2589.0,475.0
1505,Saint Lucia,North America,1970,1973,10.1 and under 20.2 hectares,2549.0,199.0
1506,Saint Lucia,North America,1970,1973,20.2 and under 40.5 hectares,1733.0,58.0
1507,Saint Lucia,North America,1970,1973,40.5 and under 80.9 hectares,1089.0,19.0
1508,Saint Lucia,North America,1970,1973,80.9 and under 202.3 hectares,3302.0,26.0
1509,Saint Lucia,North America,1970,1973,202.3 hectares and over,10887.0,19.0
1510,Saint Lucia,North America,1970,1973,Holdings without Land,0.0,502.0
1511,Honduras,North America,1970,1974,Under 1 hectare,21542.0,33771.0
1512,Honduras,North America,1970,1974,1 and under 2 hectares,53648.0,38650.0
1513,Honduras,North America,1970,1974,2 and under 3 hectares,69880.0,28703.0
1514,Honduras,North America,1970,1974,3 and under 4 hectares,40790.0,11659.0
1515,Honduras,North America,1970,1974,4 and under 5 hectares,53133.0,11998.0
1516,Honduras,North America,1970,1974,5 and under 10 hectares,201274.0,28264.0
1517,Honduras,North America,1970,1974,10 and under 20 hectares,268145.0,19220.0
1518,Honduras,North America,1970,1974,20 and under 50 hectares,461216.0,15170.0
1519,Honduras,North America,1970,1974,50 and under 100 hectares,301228.0,4433.0
1520,Honduras,North America,1970,1974,100 and under 200 hectares,266697.0,1971.0
1521,Honduras,North America,1970,1974,200 and under 500 hectares,313207.0,1057.0
1522,Honduras,North America,1970,1974,500 and under 1000 hectares,183769.0,276.0
1523,Honduras,North America,1970,1974,1000 and under 2500 hectares,185980.0,129.0
1524,Honduras,North America,1970,1974,2500 hectares and over,209350.0,40.0
1525,Sri Lanka,Asia,1970,1973,Under 0.4 hectares,100494.0,737978.0
1526,Sri Lanka,Asia,1970,1973,0.4 and under 2 hectares,635352.0,703385.0
1527,Sri Lanka,Asia,1970,1973,2 and under 4 hectares,383921.0,148254.0
